simulation, visitors, current conversion rate, overall conversion rate, total conversions, pulls arm 1, pulls arm 2
79, 1450, 0.32, 0.381379310345, 553, 688, 762
79, 1500, 0.28, 0.378, 567, 708, 792
79, 1550, 0.34, 0.376774193548, 584, 727, 823
79, 1600, 0.38, 0.376875, 603, 747, 853
79, 1650, 0.42, 0.378181818182, 624, 763, 887
79, 1700, 0.44, 0.38, 646, 779, 921
79, 1750, 0.42, 0.381142857143, 667, 798, 952
79, 1800, 0.34, 0.38, 684, 818, 982
79, 1850, 0.36, 0.379459459459, 702, 837, 1013
79, 1900, 0.42, 0.380526315789, 723, 859, 1041
79, 1950, 0.28, 0.377948717949, 737, 870, 1080
79, 2000, 0.42, 0.379, 758, 883, 1117
80, 50, 0.46, 0.46, 23, 26, 24
80, 100, 0.46, 0.46, 46, 47, 53
80, 150, 0.36, 0.426666666667, 64, 69, 81
80, 200, 0.44, 0.43, 86, 94, 106
80, 250, 0.38, 0.42, 105, 118, 132
80, 300, 0.32, 0.403333333333, 121, 141, 159
80, 350, 0.3, 0.388571428571, 136, 166, 184
80, 400, 0.34, 0.3825, 153, 191, 209
80, 450, 0.22, 0.364444444444, 164, 207, 243
80, 500, 0.5, 0.378, 189, 229, 271
80, 550, 0.46, 0.385454545455, 212, 240, 310
80, 600, 0.34, 0.381666666667, 229, 248, 352
80, 650, 0.44, 0.386153846154, 251, 252, 398
80, 700, 0.38, 0.385714285714, 270, 261, 439
80, 750, 0.4, 0.386666666667, 290, 278, 472
80, 800, 0.34, 0.38375, 307, 290, 510
80, 850, 0.5, 0.390588235294, 332, 298, 552
80, 900, 0.44, 0.393333333333, 354, 304, 596
80, 950, 0.28, 0.387368421053, 368, 316, 634
80, 1000, 0.5, 0.393, 393, 330, 670
80, 1050, 0.42, 0.394285714286, 414, 343, 707
80, 1100, 0.32, 0.390909090909, 430, 357, 743
80, 1150, 0.42, 0.392173913043, 451, 377, 773
80, 1200, 0.44, 0.394166666667, 473, 394, 806
80, 1250, 0.44, 0.396, 495, 414, 836
80, 1300, 0.42, 0.396923076923, 516, 440, 860
80, 1350, 0.48, 0.4, 540, 466, 884
80, 1400, 0.5, 0.403571428571, 565, 494, 906
80, 1450, 0.36, 0.402068965517, 583, 524, 926
80, 1500, 0.4, 0.402, 603, 549, 951
80, 1550, 0.42, 0.402580645161, 624, 574, 976
80, 1600, 0.4, 0.4025, 644, 593, 1007
80, 1650, 0.34, 0.400606060606, 661, 610, 1040
80, 1700, 0.28, 0.397058823529, 675, 625, 1075
80, 1750, 0.38, 0.396571428571, 694, 640, 1110
80, 1800, 0.32, 0.394444444444, 710, 649, 1151
80, 1850, 0.46, 0.396216216216, 733, 666, 1184
80, 1900, 0.28, 0.393157894737, 747, 678, 1222
80, 1950, 0.46, 0.394871794872, 770, 695, 1255
80, 2000, 0.38, 0.3945, 789, 708, 1292
81, 50, 0.46, 0.46, 23, 21, 29
81, 100, 0.4, 0.43, 43, 43, 57
81, 150, 0.3, 0.386666666667, 58, 70, 80
81, 200, 0.36, 0.38, 76, 98, 102
81, 250, 0.46, 0.396, 99, 118, 132
81, 300, 0.44, 0.403333333333, 121, 146, 154
81, 350, 0.34, 0.394285714286, 138, 174, 176
81, 400, 0.5, 0.4075, 163, 196, 204
81, 450, 0.36, 0.402222222222, 181, 215, 235
81, 500, 0.42, 0.404, 202, 230, 270
81, 550, 0.26, 0.390909090909, 215, 242, 308
81, 600, 0.42, 0.393333333333, 236, 262, 338
81, 650, 0.36, 0.390769230769, 254, 287, 363
81, 700, 0.34, 0.387142857143, 271, 313, 387
81, 750, 0.38, 0.386666666667, 290, 337, 413
81, 800, 0.42, 0.38875, 311, 361, 439
81, 850, 0.4, 0.389411764706, 331, 387, 463
81, 900, 0.36, 0.387777777778, 349, 406, 494
81, 950, 0.28, 0.382105263158, 363, 426, 524
81, 1000, 0.32, 0.379, 379, 445, 555
81, 1050, 0.42, 0.380952380952, 400, 464, 586
81, 1100, 0.34, 0.379090909091, 417, 476, 624
81, 1150, 0.38, 0.379130434783, 436, 486, 664
81, 1200, 0.56, 0.386666666667, 464, 500, 700
81, 1250, 0.34, 0.3848, 481, 508, 742
81, 1300, 0.3, 0.381538461538, 496, 517, 783
81, 1350, 0.34, 0.38, 513, 527, 823
81, 1400, 0.42, 0.381428571429, 534, 543, 857
81, 1450, 0.46, 0.384137931034, 557, 552, 898
81, 1500, 0.34, 0.382666666667, 574, 557, 943
81, 1550, 0.32, 0.38064516129, 590, 566, 984
81, 1600, 0.38, 0.380625, 609, 580, 1020
81, 1650, 0.38, 0.380606060606, 628, 593, 1057
81, 1700, 0.32, 0.378823529412, 644, 608, 1092
81, 1750, 0.48, 0.381714285714, 668, 616, 1134
81, 1800, 0.28, 0.378888888889, 682, 624, 1176
81, 1850, 0.46, 0.381081081081, 705, 632, 1218
81, 1900, 0.28, 0.378421052632, 719, 642, 1258
81, 1950, 0.3, 0.37641025641, 734, 647, 1303
81, 2000, 0.48, 0.379, 758, 655, 1345
82, 50, 0.38, 0.38, 19, 25, 25
82, 100, 0.4, 0.39, 39, 52, 48
82, 150, 0.4, 0.393333333333, 59, 76, 74
82, 200, 0.46, 0.41, 82, 100, 100
82, 250, 0.44, 0.416, 104, 127, 123
82, 300, 0.4, 0.413333333333, 124, 155, 145
82, 350, 0.4, 0.411428571429, 144, 180, 170
82, 400, 0.4, 0.41, 164, 203, 197
82, 450, 0.44, 0.413333333333, 186, 218, 232
82, 500, 0.34, 0.406, 203, 225, 275
82, 550, 0.48, 0.412727272727, 227, 234, 316
82, 600, 0.48, 0.418333333333, 251, 239, 361
82, 650, 0.32, 0.410769230769, 267, 247, 403
82, 700, 0.42, 0.411428571429, 288, 257, 443
82, 750, 0.4, 0.410666666667, 308, 264, 486
82, 800, 0.42, 0.41125, 329, 281, 519
82, 850, 0.44, 0.412941176471, 351, 292, 558
82, 900, 0.34, 0.408888888889, 368, 300, 600
82, 950, 0.42, 0.409473684211, 389, 307, 643
82, 1000, 0.44, 0.411, 411, 317, 683
82, 1050, 0.46, 0.413333333333, 434, 323, 727
82, 1100, 0.4, 0.412727272727, 454, 336, 764
82, 1150, 0.3, 0.407826086957, 469, 344, 806
82, 1200, 0.44, 0.409166666667, 491, 361, 839
82, 1250, 0.42, 0.4096, 512, 375, 875
82, 1300, 0.34, 0.406923076923, 529, 389, 911
82, 1350, 0.48, 0.40962962963, 553, 401, 949
82, 1400, 0.34, 0.407142857143, 570, 407, 993
82, 1450, 0.36, 0.405517241379, 588, 418, 1032
82, 1500, 0.5, 0.408666666667, 613, 424, 1076
82, 1550, 0.54, 0.412903225806, 640, 428, 1122
82, 1600, 0.28, 0.40875, 654, 436, 1164
82, 1650, 0.42, 0.409090909091, 675, 442, 1208
82, 1700, 0.36, 0.407647058824, 693, 446, 1254
82, 1750, 0.52, 0.410857142857, 719, 453, 1297
82, 1800, 0.42, 0.411111111111, 740, 459, 1341
82, 1850, 0.44, 0.411891891892, 762, 464, 1386
82, 1900, 0.38, 0.411052631579, 781, 467, 1433
82, 1950, 0.4, 0.410769230769, 801, 470, 1480
82, 2000, 0.3, 0.408, 816, 473, 1527
83, 50, 0.4, 0.4, 20, 28, 22
83, 100, 0.44, 0.42, 42, 50, 50
83, 150, 0.34, 0.393333333333, 59, 70, 80
83, 200, 0.36, 0.385, 77, 90, 110
83, 250, 0.48, 0.404, 101, 115, 135
83, 300, 0.42, 0.406666666667, 122, 140, 160
83, 350, 0.42, 0.408571428571, 143, 160, 190
83, 400, 0.44, 0.4125, 165, 191, 209
83, 450, 0.46, 0.417777777778, 188, 212, 238
83, 500, 0.34, 0.41, 205, 230, 270
83, 550, 0.46, 0.414545454545, 228, 241, 309
83, 600, 0.42, 0.415, 249, 248, 352
83, 650, 0.48, 0.42, 273, 253, 397
83, 700, 0.38, 0.417142857143, 292, 259, 441
83, 750, 0.3, 0.409333333333, 307, 263, 487
83, 800, 0.48, 0.41375, 331, 265, 535
83, 850, 0.44, 0.415294117647, 353, 268, 582
83, 900, 0.4, 0.414444444444, 373, 270, 630
83, 950, 0.38, 0.412631578947, 392, 271, 679
83, 1000, 0.4, 0.412, 412, 273, 727
83, 1050, 0.5, 0.41619047619, 437, 273, 777
83, 1100, 0.46, 0.418181818182, 460, 277, 823
83, 1150, 0.44, 0.419130434783, 482, 277, 873
83, 1200, 0.5, 0.4225, 507, 280, 920
83, 1250, 0.42, 0.4224, 528, 283, 967
83, 1300, 0.46, 0.423846153846, 551, 286, 1014
83, 1350, 0.46, 0.425185185185, 574, 291, 1059
83, 1400, 0.42, 0.425, 595, 294, 1106
83, 1450, 0.5, 0.427586206897, 620, 300, 1150
83, 1500, 0.28, 0.422666666667, 634, 306, 1194
83, 1550, 0.32, 0.41935483871, 650, 309, 1241
83, 1600, 0.46, 0.420625, 673, 313, 1287
83, 1650, 0.38, 0.419393939394, 692, 318, 1332
83, 1700, 0.6, 0.424705882353, 722, 330, 1370
83, 1750, 0.42, 0.424571428571, 743, 343, 1407
83, 1800, 0.36, 0.422777777778, 761, 349, 1451
83, 1850, 0.3, 0.419459459459, 776, 355, 1495
83, 1900, 0.34, 0.417368421053, 793, 362, 1538
83, 1950, 0.46, 0.418461538462, 816, 373, 1577
83, 2000, 0.34, 0.4165, 833, 377, 1623
84, 50, 0.38, 0.38, 19, 23, 27
84, 100, 0.34, 0.36, 36, 44, 56
84, 150, 0.26, 0.326666666667, 49, 68, 82
84, 200, 0.4, 0.345, 69, 95, 105
84, 250, 0.36, 0.348, 87, 120, 130
84, 300, 0.36, 0.35, 105, 147, 153
84, 350, 0.3, 0.342857142857, 120, 177, 173
84, 400, 0.36, 0.345, 138, 205, 195
84, 450, 0.46, 0.357777777778, 161, 240, 210
84, 500, 0.3, 0.352, 176, 281, 219
84, 550, 0.32, 0.349090909091, 192, 323, 227
84, 600, 0.36, 0.35, 210, 365, 235
84, 650, 0.34, 0.349230769231, 227, 410, 240
84, 700, 0.26, 0.342857142857, 240, 453, 247
84, 750, 0.48, 0.352, 264, 499, 251
84, 800, 0.28, 0.3475, 278, 543, 257
84, 850, 0.38, 0.349411764706, 297, 586, 264
84, 900, 0.34, 0.348888888889, 314, 631, 269
84, 950, 0.52, 0.357894736842, 340, 676, 274
84, 1000, 0.32, 0.356, 356, 716, 284
84, 1050, 0.4, 0.358095238095, 376, 758, 292
84, 1100, 0.26, 0.353636363636, 389, 804, 296
84, 1150, 0.32, 0.352173913043, 405, 846, 304
84, 1200, 0.34, 0.351666666667, 422, 891, 309
84, 1250, 0.38, 0.3528, 441, 931, 319
84, 1300, 0.5, 0.358461538462, 466, 968, 332
84, 1350, 0.46, 0.362222222222, 489, 1002, 348
84, 1400, 0.4, 0.363571428571, 509, 1031, 369
84, 1450, 0.42, 0.365517241379, 530, 1056, 394
84, 1500, 0.44, 0.368, 552, 1092, 408
84, 1550, 0.48, 0.371612903226, 576, 1119, 431
84, 1600, 0.32, 0.37, 592, 1142, 458
84, 1650, 0.46, 0.372727272727, 615, 1169, 481
84, 1700, 0.38, 0.372941176471, 634, 1194, 506
84, 1750, 0.48, 0.376, 658, 1229, 521
84, 1800, 0.48, 0.378888888889, 682, 1265, 535
84, 1850, 0.24, 0.375135135135, 694, 1300, 550
84, 1900, 0.5, 0.378421052632, 719, 1327, 573
84, 1950, 0.5, 0.381538461538, 744, 1346, 604
84, 2000, 0.42, 0.3825, 765, 1364, 636
85, 50, 0.28, 0.28, 14, 23, 27
85, 100, 0.3, 0.29, 29, 46, 54
85, 150, 0.4, 0.326666666667, 49, 69, 81
85, 200, 0.44, 0.355, 71, 97, 103
85, 250, 0.46, 0.376, 94, 123, 127
85, 300, 0.4, 0.38, 114, 148, 152
85, 350, 0.5, 0.397142857143, 139, 174, 176
85, 400, 0.26, 0.38, 152, 195, 205
85, 450, 0.38, 0.38, 171, 225, 225
85, 500, 0.36, 0.378, 189, 261, 239
85, 550, 0.4, 0.38, 209, 290, 260
85, 600, 0.36, 0.378333333333, 227, 315, 285
85, 650, 0.3, 0.372307692308, 242, 353, 297
85, 700, 0.3, 0.367142857143, 257, 390, 310
85, 750, 0.38, 0.368, 276, 428, 322
85, 800, 0.54, 0.37875, 303, 475, 325
85, 850, 0.46, 0.383529411765, 326, 516, 334
85, 900, 0.36, 0.382222222222, 344, 561, 339
85, 950, 0.42, 0.384210526316, 365, 605, 345
85, 1000, 0.42, 0.386, 386, 647, 353
85, 1050, 0.38, 0.385714285714, 405, 694, 356
85, 1100, 0.34, 0.383636363636, 422, 737, 363
85, 1150, 0.42, 0.385217391304, 443, 780, 370
85, 1200, 0.28, 0.380833333333, 457, 825, 375
85, 1250, 0.54, 0.3872, 484, 870, 380
85, 1300, 0.4, 0.387692307692, 504, 916, 384
85, 1350, 0.28, 0.383703703704, 518, 961, 389
85, 1400, 0.38, 0.383571428571, 537, 1009, 391
85, 1450, 0.36, 0.38275862069, 555, 1052, 398
85, 1500, 0.46, 0.385333333333, 578, 1098, 402
85, 1550, 0.36, 0.384516129032, 596, 1144, 406
85, 1600, 0.4, 0.385, 616, 1191, 409
85, 1650, 0.46, 0.387272727273, 639, 1233, 417
85, 1700, 0.36, 0.386470588235, 657, 1276, 424
85, 1750, 0.34, 0.385142857143, 674, 1312, 438
85, 1800, 0.36, 0.384444444444, 692, 1357, 443
85, 1850, 0.38, 0.384324324324, 711, 1402, 448
85, 1900, 0.36, 0.383684210526, 729, 1444, 456
85, 1950, 0.4, 0.384102564103, 749, 1487, 463
85, 2000, 0.36, 0.3835, 767, 1530, 470
86, 50, 0.3, 0.3, 15, 26, 24
86, 100, 0.34, 0.32, 32, 51, 49
86, 150, 0.26, 0.3, 45, 80, 70
86, 200, 0.32, 0.305, 61, 104, 96
86, 250, 0.4, 0.324, 81, 127, 123
86, 300, 0.52, 0.356666666667, 107, 154, 146
86, 350, 0.3, 0.348571428571, 122, 180, 170
86, 400, 0.4, 0.355, 142, 202, 198
86, 450, 0.4, 0.36, 162, 229, 221
86, 500, 0.36, 0.36, 180, 260, 240
86, 550, 0.4, 0.363636363636, 200, 280, 270
86, 600, 0.46, 0.371666666667, 223, 291, 309
86, 650, 0.38, 0.372307692308, 242, 299, 351
86, 700, 0.32, 0.368571428571, 258, 304, 396
86, 750, 0.42, 0.372, 279, 310, 440
86, 800, 0.4, 0.37375, 299, 316, 484
86, 850, 0.38, 0.374117647059, 318, 325, 525
86, 900, 0.3, 0.37, 333, 331, 569
86, 950, 0.38, 0.370526315789, 352, 339, 611
86, 1000, 0.44, 0.374, 374, 344, 656
86, 1050, 0.32, 0.371428571429, 390, 347, 703
86, 1100, 0.26, 0.366363636364, 403, 354, 746
86, 1150, 0.3, 0.36347826087, 418, 366, 784
86, 1200, 0.38, 0.364166666667, 437, 377, 823
86, 1250, 0.34, 0.3632, 454, 390, 860
86, 1300, 0.4, 0.364615384615, 474, 397, 903
86, 1350, 0.44, 0.367407407407, 496, 406, 944
86, 1400, 0.44, 0.37, 518, 419, 981
86, 1450, 0.42, 0.371724137931, 539, 428, 1022
86, 1500, 0.36, 0.371333333333, 557, 439, 1061
86, 1550, 0.38, 0.371612903226, 576, 445, 1105
86, 1600, 0.46, 0.374375, 599, 449, 1151
86, 1650, 0.38, 0.374545454545, 618, 454, 1196
86, 1700, 0.46, 0.377058823529, 641, 460, 1240
86, 1750, 0.36, 0.376571428571, 659, 464, 1286
86, 1800, 0.34, 0.375555555556, 676, 468, 1332
86, 1850, 0.44, 0.377297297297, 698, 468, 1382
86, 1900, 0.44, 0.378947368421, 720, 470, 1430
86, 1950, 0.38, 0.378974358974, 739, 473, 1477
86, 2000, 0.32, 0.3775, 755, 481, 1519
87, 50, 0.34, 0.34, 17, 21, 29
87, 100, 0.26, 0.3, 30, 40, 60
87, 150, 0.34, 0.313333333333, 47, 64, 86
87, 200, 0.42, 0.34, 68, 89, 111
87, 250, 0.34, 0.34, 85, 118, 132
87, 300, 0.42, 0.353333333333, 106, 137, 163
87, 350, 0.38, 0.357142857143, 125, 163, 187
87, 400, 0.42, 0.365, 146, 191, 209
87, 450, 0.34, 0.362222222222, 163, 207, 243
87, 500, 0.42, 0.368, 184, 216, 284
87, 550, 0.36, 0.367272727273, 202, 218, 332
87, 600, 0.4, 0.37, 222, 219, 381
87, 650, 0.42, 0.373846153846, 243, 223, 427
87, 700, 0.5, 0.382857142857, 268, 224, 476
87, 750, 0.36, 0.381333333333, 286, 227, 523
87, 800, 0.32, 0.3775, 302, 228, 572
87, 850, 0.44, 0.381176470588, 324, 228, 622
87, 900, 0.32, 0.377777777778, 340, 229, 671
87, 950, 0.42, 0.38, 361, 232, 718
87, 1000, 0.4, 0.381, 381, 234, 766
87, 1050, 0.32, 0.378095238095, 397, 237, 813
87, 1100, 0.34, 0.376363636364, 414, 238, 862
87, 1150, 0.36, 0.375652173913, 432, 240, 910
87, 1200, 0.44, 0.378333333333, 454, 242, 958
87, 1250, 0.5, 0.3832, 479, 246, 1004
87, 1300, 0.42, 0.384615384615, 500, 250, 1050
87, 1350, 0.46, 0.387407407407, 523, 252, 1098
87, 1400, 0.4, 0.387857142857, 543, 254, 1146
87, 1450, 0.26, 0.383448275862, 556, 256, 1194
87, 1500, 0.48, 0.386666666667, 580, 257, 1243
87, 1550, 0.4, 0.387096774194, 600, 259, 1291
87, 1600, 0.38, 0.386875, 619, 264, 1336
87, 1650, 0.14, 0.379393939394, 626, 270, 1380
87, 1700, 0.3, 0.377058823529, 641, 274, 1426
87, 1750, 0.54, 0.381714285714, 668, 279, 1471
87, 1800, 0.48, 0.384444444444, 692, 282, 1518
87, 1850, 0.44, 0.385945945946, 714, 287, 1563
87, 1900, 0.42, 0.386842105263, 735, 290, 1610
87, 1950, 0.42, 0.387692307692, 756, 291, 1659
87, 2000, 0.4, 0.388, 776, 292, 1708
88, 50, 0.38, 0.38, 19, 21, 29
88, 100, 0.44, 0.41, 41, 45, 55
88, 150, 0.3, 0.373333333333, 56, 67, 83
88, 200, 0.44, 0.39, 78, 95, 105
88, 250, 0.44, 0.4, 100, 117, 133
88, 300, 0.42, 0.403333333333, 121, 146, 154
88, 350, 0.42, 0.405714285714, 142, 170, 180
88, 400, 0.18, 0.3775, 151, 191, 209
88, 450, 0.4, 0.38, 171, 210, 240
88, 500, 0.46, 0.388, 194, 222, 278
88, 550, 0.36, 0.385454545455, 212, 233, 317
88, 600, 0.36, 0.383333333333, 230, 241, 359
88, 650, 0.36, 0.381538461538, 248, 252, 398
88, 700, 0.26, 0.372857142857, 261, 259, 441
88, 750, 0.48, 0.38, 285, 281, 469
88, 800, 0.42, 0.3825, 306, 301, 499
88, 850, 0.44, 0.385882352941, 328, 319, 531
88, 900, 0.44, 0.388888888889, 350, 337, 563
88, 950, 0.32, 0.385263157895, 366, 353, 597
88, 1000, 0.34, 0.383, 383, 364, 636
88, 1050, 0.3, 0.379047619048, 398, 373, 677
88, 1100, 0.36, 0.378181818182, 416, 383, 717
88, 1150, 0.34, 0.37652173913, 433, 393, 757
88, 1200, 0.38, 0.376666666667, 452, 416, 784
88, 1250, 0.38, 0.3768, 471, 438, 812
88, 1300, 0.36, 0.376153846154, 489, 452, 848
88, 1350, 0.22, 0.37037037037, 500, 470, 880
88, 1400, 0.34, 0.369285714286, 517, 497, 903
88, 1450, 0.32, 0.367586206897, 533, 515, 935
88, 1500, 0.46, 0.370666666667, 556, 529, 971
88, 1550, 0.36, 0.370322580645, 574, 549, 1001
88, 1600, 0.34, 0.369375, 591, 568, 1032
88, 1650, 0.34, 0.368484848485, 608, 589, 1061
88, 1700, 0.4, 0.369411764706, 628, 607, 1093
88, 1750, 0.52, 0.373714285714, 654, 616, 1134
88, 1800, 0.4, 0.374444444444, 674, 633, 1167
88, 1850, 0.38, 0.374594594595, 693, 649, 1201
88, 1900, 0.52, 0.378421052632, 719, 663, 1237
88, 1950, 0.44, 0.38, 741, 684, 1266
88, 2000, 0.26, 0.377, 754, 705, 1295
89, 50, 0.44, 0.44, 22, 20, 30
89, 100, 0.28, 0.36, 36, 40, 60
89, 150, 0.38, 0.366666666667, 55, 63, 87
89, 200, 0.54, 0.41, 82, 90, 110
89, 250, 0.4, 0.408, 102, 112, 138
89, 300, 0.34, 0.396666666667, 119, 140, 160
89, 350, 0.44, 0.402857142857, 141, 167, 183
89, 400, 0.3, 0.39, 156, 186, 214
89, 450, 0.28, 0.377777777778, 170, 213, 237
89, 500, 0.48, 0.388, 194, 224, 276
89, 550, 0.42, 0.390909090909, 215, 228, 322
89, 600, 0.42, 0.393333333333, 236, 239, 361
89, 650, 0.32, 0.387692307692, 252, 244, 406
89, 700, 0.32, 0.382857142857, 268, 256, 444
89, 750, 0.4, 0.384, 288, 267, 483
89, 800, 0.32, 0.38, 304, 279, 521
89, 850, 0.26, 0.372941176471, 317, 304, 546
89, 900, 0.42, 0.375555555556, 338, 334, 566
89, 950, 0.28, 0.370526315789, 352, 358, 592
89, 1000, 0.42, 0.373, 373, 371, 629
89, 1050, 0.46, 0.377142857143, 396, 386, 664
89, 1100, 0.32, 0.374545454545, 412, 405, 695
89, 1150, 0.46, 0.378260869565, 435, 415, 735
89, 1200, 0.52, 0.384166666667, 461, 430, 770
89, 1250, 0.42, 0.3856, 482, 440, 810
89, 1300, 0.44, 0.387692307692, 504, 448, 852
89, 1350, 0.34, 0.385925925926, 521, 456, 894
89, 1400, 0.48, 0.389285714286, 545, 464, 936
89, 1450, 0.3, 0.386206896552, 560, 477, 973
89, 1500, 0.32, 0.384, 576, 491, 1009
89, 1550, 0.36, 0.383225806452, 594, 501, 1049
89, 1600, 0.4, 0.38375, 614, 518, 1082
89, 1650, 0.34, 0.382424242424, 631, 525, 1125
89, 1700, 0.54, 0.387058823529, 658, 537, 1163
89, 1750, 0.36, 0.386285714286, 676, 546, 1204
89, 1800, 0.54, 0.390555555556, 703, 558, 1242
89, 1850, 0.42, 0.391351351351, 724, 565, 1285
89, 1900, 0.44, 0.392631578947, 746, 571, 1329
89, 1950, 0.4, 0.392820512821, 766, 575, 1375
89, 2000, 0.18, 0.3875, 775, 580, 1420
90, 50, 0.46, 0.46, 23, 25, 25
90, 100, 0.42, 0.44, 44, 55, 45
90, 150, 0.38, 0.42, 63, 89, 61
90, 200, 0.4, 0.415, 83, 112, 88
90, 250, 0.36, 0.404, 101, 139, 111
90, 300, 0.28, 0.383333333333, 115, 163, 137
90, 350, 0.42, 0.388571428571, 136, 186, 164
90, 400, 0.26, 0.3725, 149, 206, 194
90, 450, 0.46, 0.382222222222, 172, 219, 231
90, 500, 0.42, 0.386, 193, 227, 273
90, 550, 0.46, 0.392727272727, 216, 230, 320
90, 600, 0.52, 0.403333333333, 242, 237, 363
90, 650, 0.4, 0.403076923077, 262, 243, 407
90, 700, 0.46, 0.407142857143, 285, 248, 452
90, 750, 0.34, 0.402666666667, 302, 253, 497
90, 800, 0.22, 0.39125, 313, 258, 542
90, 850, 0.3, 0.385882352941, 328, 269, 581
90, 900, 0.44, 0.388888888889, 350, 282, 618
90, 950, 0.52, 0.395789473684, 376, 295, 655
90, 1000, 0.44, 0.398, 398, 307, 693
90, 1050, 0.34, 0.395238095238, 415, 312, 738
90, 1100, 0.5, 0.4, 440, 317, 783
90, 1150, 0.38, 0.399130434783, 459, 325, 825
90, 1200, 0.46, 0.401666666667, 482, 329, 871
90, 1250, 0.48, 0.4048, 506, 333, 917
90, 1300, 0.38, 0.403846153846, 525, 338, 962
90, 1350, 0.44, 0.405185185185, 547, 340, 1010
90, 1400, 0.46, 0.407142857143, 570, 343, 1057
90, 1450, 0.36, 0.405517241379, 588, 345, 1105
90, 1500, 0.48, 0.408, 612, 349, 1151
90, 1550, 0.3, 0.404516129032, 627, 352, 1198
90, 1600, 0.58, 0.41, 656, 356, 1244
90, 1650, 0.38, 0.409090909091, 675, 359, 1291
90, 1700, 0.32, 0.406470588235, 691, 361, 1339
90, 1750, 0.36, 0.405142857143, 709, 366, 1384
90, 1800, 0.42, 0.405555555556, 730, 370, 1430
90, 1850, 0.42, 0.405945945946, 751, 373, 1477
90, 1900, 0.32, 0.403684210526, 767, 377, 1523
90, 1950, 0.46, 0.405128205128, 790, 383, 1567
90, 2000, 0.42, 0.4055, 811, 393, 1607
91, 50, 0.4, 0.4, 20, 27, 23
91, 100, 0.42, 0.41, 41, 52, 48
91, 150, 0.38, 0.4, 60, 81, 69
91, 200, 0.38, 0.395, 79, 109, 91
91, 250, 0.44, 0.404, 101, 133, 117
91, 300, 0.46, 0.413333333333, 124, 159, 141
91, 350, 0.36, 0.405714285714, 142, 183, 167
91, 400, 0.42, 0.4075, 163, 199, 201
91, 450, 0.38, 0.404444444444, 182, 215, 235
91, 500, 0.36, 0.4, 200, 231, 269
91, 550, 0.28, 0.389090909091, 214, 241, 309
91, 600, 0.44, 0.393333333333, 236, 255, 345
91, 650, 0.38, 0.392307692308, 255, 265, 385
91, 700, 0.36, 0.39, 273, 270, 430
91, 750, 0.34, 0.386666666667, 290, 275, 475
91, 800, 0.44, 0.39, 312, 280, 520
91, 850, 0.42, 0.391764705882, 333, 287, 563
91, 900, 0.46, 0.395555555556, 356, 291, 609
91, 950, 0.5, 0.401052631579, 381, 297, 653
91, 1000, 0.4, 0.401, 401, 301, 699
91, 1050, 0.44, 0.402857142857, 423, 304, 746
91, 1100, 0.52, 0.408181818182, 449, 305, 795
91, 1150, 0.48, 0.411304347826, 473, 307, 843
91, 1200, 0.54, 0.416666666667, 500, 308, 892
91, 1250, 0.38, 0.4152, 519, 308, 942
91, 1300, 0.46, 0.416923076923, 542, 308, 992
91, 1350, 0.36, 0.414814814815, 560, 308, 1042
91, 1400, 0.42, 0.415, 581, 309, 1091
91, 1450, 0.38, 0.413793103448, 600, 309, 1141
91, 1500, 0.26, 0.408666666667, 613, 309, 1191
91, 1550, 0.42, 0.409032258065, 634, 310, 1240
91, 1600, 0.46, 0.410625, 657, 311, 1289
91, 1650, 0.46, 0.412121212121, 680, 311, 1339
91, 1700, 0.28, 0.408235294118, 694, 312, 1388
91, 1750, 0.42, 0.408571428571, 715, 312, 1438
91, 1800, 0.3, 0.405555555556, 730, 314, 1486
91, 1850, 0.4, 0.405405405405, 750, 315, 1535
91, 1900, 0.24, 0.401052631579, 762, 316, 1584
91, 1950, 0.34, 0.399487179487, 779, 317, 1633
91, 2000, 0.36, 0.3985, 797, 319, 1681
92, 50, 0.34, 0.34, 17, 25, 25
92, 100, 0.24, 0.29, 29, 53, 47
92, 150, 0.44, 0.34, 51, 76, 74
92, 200, 0.44, 0.365, 73, 98, 102
92, 250, 0.46, 0.384, 96, 125, 125
92, 300, 0.5, 0.403333333333, 121, 151, 149
92, 350, 0.4, 0.402857142857, 141, 173, 177
92, 400, 0.4, 0.4025, 161, 196, 204
92, 450, 0.36, 0.397777777778, 179, 228, 222
92, 500, 0.48, 0.406, 203, 254, 246
92, 550, 0.4, 0.405454545455, 223, 275, 275
92, 600, 0.48, 0.411666666667, 247, 289, 311
92, 650, 0.42, 0.412307692308, 268, 305, 345
92, 700, 0.48, 0.417142857143, 292, 326, 374
92, 750, 0.4, 0.416, 312, 345, 405
92, 800, 0.5, 0.42125, 337, 371, 429
92, 850, 0.38, 0.418823529412, 356, 404, 446
92, 900, 0.52, 0.424444444444, 382, 441, 459
92, 950, 0.32, 0.418947368421, 398, 473, 477
92, 1000, 0.38, 0.417, 417, 499, 501
92, 1050, 0.24, 0.408571428571, 429, 528, 522
92, 1100, 0.32, 0.404545454545, 445, 562, 538
92, 1150, 0.36, 0.402608695652, 463, 593, 557
92, 1200, 0.36, 0.400833333333, 481, 615, 585
92, 1250, 0.3, 0.3968, 496, 636, 614
92, 1300, 0.3, 0.393076923077, 511, 661, 639
92, 1350, 0.38, 0.392592592593, 530, 691, 659
